ключ_клиента,тип,текущий_оборот,ожидаемый_диапазон,отклонение_%,приоритет
243819598,высокие расходы,953122.25,"[1234, 55242]",421.24036621204215,высокий
243895707,высокие расходы,59413.57142857143,"[1466, 58946]",106.14385462300844,высокий
243952594,высокие расходы,71342.6,"[2438, 52616]",84.4036684313297,высокий
244112414,высокие расходы,49521.63636363636,"[1950, 45282]",48.640743055006034,высокий
244356357,высокие расходы,63700.666666666664,"[2370, 42264]",114.96365017642773,высокий
244385060,высокие расходы,90035.57142857143,"[1430, 64149]",179.2528240833003,высокий
244453890,низкие расходы,537.0,"[768, 20589]",94.08851839371786,высокий
244453890,высокие расходы,21567.0,"[768, 20589]",136.98668268455984,высокий
244510675,высокие расходы,55989.57142857143,"[5439, 55507]",59.90412776436952,высокий
245804941,высокие расходы,84001.0,"[4467, 70803]",46.2109287693613,высокий
245835538,высокие расходы,66710.83333333333,"[623, 58523]",166.4340644955158,высокий
245835538,низкие расходы,323.3333333333333,"[623, 58523]",98.7046758583353,высокий
245837310,высокие расходы,100056.0,"[761, 24083]",166.03929820829643,высокий
245837310,высокие расходы,44300.2,"[761, 24083]",17.791460445399938,средний
245837310,высокие расходы,25203.666666666668,"[761, 24083]",32.983880872162445,высокий
245837310,высокие расходы,49616.7,"[761, 24083]",31.927382259210148,высокий
245856871,высокие расходы,17256.0,"[2562, 10982]",92.89466820671409,высокий
245883185,высокие расходы,76435.11111111111,"[2962, 58948]",71.26379740868877,высокий
246102127,высокие расходы,372177.85714285716,"[5282, 288162]",5.482019119958569,средний
246102127,высокие расходы,404690.9166666667,"[5282, 288162]",2.774948409079522,средний
246102127,высокие расходы,999236.0,"[5282, 288162]",153.76472050473802,высокий
246104126,высокие расходы,107548.0,"[4579, 60000]",174.74307260386303,высокий
246518194,высокие расходы,220306.8,"[6201, 184362]",93.14549025611633,высокий
246586737,высокие расходы,121815.5,"[5515, 91494]",116.37229164847803,высокий
246681208,высокие расходы,81841.45454545454,"[2561, 70252]",98.35657594085691,высокий
246684300,низкие расходы,597.0,"[909, 8823]",88.55408509242044,высокий
246684651,высокие расходы,86400.0,"[3428, 47032]",308.78947413696704,высокий
246781750,высокие расходы,230392.83333333334,"[2864, 53359]",227.91282078044404,высокий
246835426,высокие расходы,57851.875,"[3794, 57088]",82.4092490249577,высокий
246897678,высокие расходы,70545.55555555556,"[5009, 61750]",63.074511597592355,высокий
246902954,высокие расходы,93735.44444444444,"[5992, 68013]",118.18559955886892,высокий
247090978,низкие расходы,1352.0,"[1537, 8797]",80.44986032174164,высокий
247090978,высокие расходы,12577.2,"[1537, 8797]",81.7483864752914,высокий
247092411,высокие расходы,61102.42857142857,"[2903, 50411]",131.40980555525502,высокий
247121003,высокие расходы,69593.25,"[2347, 61155]",94.20760475668828,высокий
247149556,высокие расходы,126025.14285714286,"[3144, 103125]",44.33121296149611,высокий
247149556,высокие расходы,154724.0,"[3144, 103125]",77.19852737841514,высокий
247154216,низкие расходы,24.0,"[2791, 38200]",99.85942645995662,высокий
247154216,низкие расходы,1911.0,"[2791, 38200]",89.24893565748253,высокий
247232730,высокие расходы,744908.5555555555,"[3894, 47258]",22.960210286705625,средний
247232730,высокие расходы,739162.3333333334,"[3894, 47258]",23.554494181098274,средний
247232730,высокие расходы,910861.2222222222,"[3894, 47258]",5.797108475203977,средний
247232730,высокие расходы,992960.125,"[3894, 47258]",2.6936970977962025,средний
247232730,высокие расходы,1231237.857142857,"[3894, 47258]",27.33677791309839,средний
247232730,высокие расходы,1382525.6666666667,"[3894, 47258]",42.983215718835446,высокий
247234524,высокие расходы,58417.833333333336,"[3099, 48200]",118.31639003047194,высокий
247286051,низкие расходы,1253.5,"[1461, 9976]",84.75830946802047,высокий
247286051,высокие расходы,14359.666666666666,"[1461, 9976]",74.4765541381006,высокий
247460958,высокие расходы,168180.1,"[5966, 98280]",139.33418424135067,высокий
247543113,высокие расходы,211897.45454545456,"[5550, 63854]",236.01376448180957,высокий
247641209,высокие расходы,4984.333333333333,"[979, 4239]",60.314835232145036,высокий
247725311,высокие расходы,83281.22222222222,"[3849, 74286]",80.61745499888458,высокий
248031422,высокие расходы,540311.25,"[2600, 39314]",425.1678942539453,высокий
248031422,высокие расходы,63955.28571428572,"[2600, 39314]",37.836338352730095,высокий
248033686,высокие расходы,67815.14285714286,"[2762, 31700]",95.36872934395247,высокий
248033686,высокие расходы,96600.28571428571,"[2762, 31700]",178.29466035466638,высокий
248040426,высокие расходы,49567.0,"[1153, 43742]",38.16969150224772,высокий
248040426,высокие расходы,44153.63636363636,"[1153, 43742]",23.080061425870827,средний
248096357,высокие расходы,45082.2,"[1655, 29653]",87.77176506185337,высокий
248096357,высокие расходы,30016.333333333332,"[1655, 29653]",25.022351174051682,средний
248120536,высокие расходы,85832.0,"[3184, 75817]",154.22650667902525,высокий
248206233,высокие расходы,208961.85714285713,"[8777, 183828]",11.415310840364015,средний
248206233,высокие расходы,246133.22222222222,"[8777, 183828]",4.342579658538271,средний
248206233,высокие расходы,386989.8888888889,"[8777, 183828]",64.05531618663204,высокий
248206233,высокие расходы,193077.42857142858,"[8777, 183828]",18.14912558006422,средний
248206233,высокие расходы,261038.0,"[8777, 183828]",10.661095420098947,средний
248207349,высокие расходы,73588.38461538461,"[4024, 52299]",93.52815001872827,высокий
248207349,высокие расходы,59596.916666666664,"[4024, 52299]",56.732857840192594,высокий
248299517,высокие расходы,63876.42857142857,"[2498, 61730]",68.44847010150976,высокий
248401430,высокие расходы,37459.0,"[4156, 33560]",63.26619559473286,высокий
248551446,низкие расходы,437.5,"[3264, 48743]",98.32253509860996,высокий
248622094,высокие расходы,37587.75,"[1500, 26435]",92.62667189522679,высокий
248622094,высокие расходы,33972.666666666664,"[1500, 26435]",74.10087704639827,высокий
248622094,высокие расходы,31643.0,"[1500, 26435]",62.162306686244065,высокий
248637153,высокие расходы,212564.33333333334,"[3268, 187158]",144.3571014703526,высокий
248696026,высокие расходы,28281.875,"[2226, 26896]",17.367078562743163,средний
248696026,высокие расходы,45692.88888888889,"[2226, 26896]",89.61856766893321,высокий
248822504,высокие расходы,56665.22222222222,"[2976, 42576]",107.40273496872148,высокий
248858016,высокие расходы,41072.0,"[2220, 23348]",153.34468274088192,высокий
248963267,высокие расходы,87698.0,"[5331, 60650]",41.388712554034036,высокий
248963267,высокие расходы,265390.0,"[5331, 60650]",327.8645345263646,высокий
249008238,высокие расходы,132318.1,"[8368, 128546]",75.89769911526834,высокий
249113174,высокие расходы,134039.7,"[5018, 104768]",27.39754309659208,средний
249113174,высокие расходы,137042.6,"[5018, 104768]",30.251617136527383,высокий
249113174,высокие расходы,135523.66666666666,"[5018, 104768]",28.807963270245086,средний
249254104,высокие расходы,75312.5,"[1906, 74685]",110.74822971001505,высокий
249255176,высокие расходы,81322.5,"[1472, 25562]",314.552025773301,высокий
249299931,высокие расходы,4218.0,"[664, 4213]",19.260803505176497,средний
249299931,высокие расходы,13440.0,"[664, 4213]",279.9441715840429,высокий
249299931,низкие расходы,547.5,"[664, 4213]",84.49524751775556,высокий
249346482,высокие расходы,53764.375,"[5183, 51725]",81.30058674011093,высокий
249796063,высокие расходы,4858.0,"[267, 4475]",145.53932377802278,высокий
249984884,высокие расходы,62363.333333333336,"[1621, 45085]",126.60831809450839,высокий
250194276,высокие расходы,55603.333333333336,"[1975, 40454]",38.54468352241691,высокий
250194276,высокие расходы,102248.33333333333,"[1975, 40454]",13.008551005411185,средний
250194276,высокие расходы,62483.25,"[1975, 40454]",30.94082550015129,высокий
250194276,высокие расходы,304989.85714285716,"[1975, 40454]",237.08361425938537,высокий
250259748,высокие расходы,70631.14285714286,"[7672, 53621]",58.72831297951512,высокий
250259748,высокие расходы,82479.5,"[7672, 53621]",85.35457214127175,высокий
250534689,высокие расходы,116372.0,"[1890, 60515]",232.28178696663284,высокий
250633708,высокие расходы,54502.142857142855,"[1477, 42277]",26.96883071375843,средний
250633708,высокие расходы,90214.66666666667,"[1477, 42277]",110.16361824770793,высокий
250648357,высокие расходы,329007.0,"[6544, 190656]",67.7910262033231,высокий
250648357,высокие расходы,347612.63636363635,"[6544, 190656]",77.27972805440395,высокий
250648357,высокие расходы,205020.5,"[6544, 190656]",4.559062025071143,средний
250669047,высокие расходы,67094.44444444444,"[1178, 39350]",181.7854844943366,высокий
250786791,высокие расходы,53627.42857142857,"[2770, 47883]",33.09084350254566,высокий
250837153,высокие расходы,90911.75,"[3503, 77350]",45.433886961698136,высокий
250869972,высокие расходы,178605.7142857143,"[2100, 129399]",66.66714851729078,высокий
250869972,высокие расходы,135445.5,"[2100, 129399]",26.392123733574707,средний
250869972,высокие расходы,182482.0,"[2100, 129399]",70.28431089230001,высокий
250870915,высокие расходы,156512.77777777778,"[11968, 104696]",108.25818489067225,высокий
250946808,высокие расходы,46068.2,"[2268, 45017]",2.5250327650192963,средний
250946808,высокие расходы,50553.0,"[2268, 45017]",12.505763208451325,средний
250946808,высокие расходы,47108.444444444445,"[2268, 45017]",4.840052252014867,средний
251030926,высокие расходы,122426.75,"[2951, 104975]",139.04394333104992,высокий
251124582,высокие расходы,94401.625,"[2100, 78966]",45.83174563778502,высокий
251124582,высокие расходы,131842.16666666666,"[2100, 78966]",103.66932747276284,высокий
251215101,высокие расходы,138760.875,"[3508, 103539]",101.70256814761612,высокий
251294653,высокие расходы,103411.5,"[4870, 103350]",106.45787365966018,высокий
251374811,высокие расходы,120913.875,"[3225, 68608]",135.21805726166397,высокий
251601225,высокие расходы,97308.85714285714,"[3010, 72516]",141.6489373024135,высокий
251691289,высокие расходы,74237.85714285714,"[2299, 69954]",95.33160949080052,высокий
251886916,высокие расходы,62064.75,"[6411, 49345]",112.9018534606508,высокий
251947585,высокие расходы,170871.7,"[1211, 134940]",124.52383653747268,высокий
253626091,высокие расходы,72451.625,"[3387, 65238]",102.17583728032345,высокий
253675813,высокие расходы,41035.454545454544,"[2539, 37518]",37.05365983334046,высокий
253675813,высокие расходы,72543.25,"[2539, 37518]",142.2834787384452,высокий
253679533,высокие расходы,32439.4,"[1000, 28034]",73.87742312317472,высокий
253679533,высокие расходы,29617.714285714286,"[1000, 28034]",58.75345915036691,высокий
253723260,высокие расходы,62427.8,"[2665, 37111]",115.04438592594943,высокий
253723260,высокие расходы,39581.166666666664,"[2665, 37111]",36.346089055883134,высокий
253784044,низкие расходы,135.0,"[209, 3207]",91.64619164619164,высокий
253785096,высокие расходы,10692.0,"[2239, 7517]",114.51211683517894,высокий
253995757,высокие расходы,84019.875,"[1538, 75177]",137.28848835874777,высокий
254009379,высокие расходы,106761.83333333333,"[7354, 29792]",230.04286987002723,высокий
254010075,высокие расходы,81648.5,"[7231, 60004]",34.960931712463264,высокий
254010075,высокие расходы,147501.55555555556,"[7231, 60004]",17.495254513058363,средний
254010075,высокие расходы,244684.125,"[7231, 60004]",94.9074097675976,высокий
254010075,высокие расходы,140958.44444444444,"[7231, 60004]",12.283246474203295,средний
254010075,высокие расходы,76448.33333333333,"[7231, 60004]",39.103198290212134,высокий
254195806,высокие расходы,26672.0,"[1460, 23909]",21.092632398176633,средний
254195806,высокие расходы,60952.25,"[1460, 23909]",176.7213847607753,высокий
254541182,высокие расходы,62803.28571428572,"[5233, 53672]",59.84479261823036,высокий
254541182,высокие расходы,56667.75,"[5233, 53672]",44.229083870050694,высокий
254718070,высокие расходы,233480.2857142857,"[7630, 126071]",144.5302085219137,высокий
254718070,высокие расходы,157528.0,"[7630, 126071]",64.98366924956348,высокий
255410041,высокие расходы,179768.75,"[4680, 94008]",203.99872355264046,высокий
255455674,высокие расходы,54835.5,"[1320, 48826]",155.4039263175054,высокий
255721136,высокие расходы,55370.142857142855,"[1800, 42286]",37.534026312667976,высокий
255721136,высокие расходы,53693.0,"[1800, 42286]",33.3682425137043,высокий
255885380,высокие расходы,118865.7,"[6060, 104347]",78.05970810269356,высокий
255992108,высокие расходы,27103.0,"[948, 26690]",4.972812524434379,средний
255992108,высокие расходы,69449.3,"[948, 26690]",168.97850212757248,высокий
256048398,высокие расходы,32962.5,"[2336, 25424]",17.16121811401666,средний
256048398,высокие расходы,78963.85714285714,"[2336, 25424]",180.66251614835963,высокий
256355436,высокие расходы,67193.44444444444,"[6920, 59703]",88.21704015729489,высокий
256373919,низкие расходы,351.0,"[747, 59468]",98.82137266555611,высокий
256454400,высокие расходы,53387.9,"[2098, 52542]",28.558988258698175,средний
256454400,высокие расходы,115488.7,"[2098, 52542]",54.539633026704514,высокий
256454400,высокие расходы,176018.875,"[2098, 52542]",135.53656203026244,высокий
256454400,высокие расходы,54962.625,"[2098, 52542]",26.451809665126824,средний
256470725,высокие расходы,101446.375,"[1381, 51579]",76.33942665717508,высокий
256470725,высокие расходы,111142.71428571429,"[1381, 51579]",93.19394763730197,высокий
256473094,высокие расходы,457931.75,"[5089, 198304]",199.66548073065033,высокий
256563702,высокие расходы,86885.44444444444,"[2026, 36045]",193.04489709037952,высокий
256616920,высокие расходы,573794.8888888889,"[4200, 62712]",377.0057210542479,высокий
256671514,высокие расходы,135316.5,"[3450, 68888]",5.627107681085132,средний
256671514,высокие расходы,110030.9,"[3450, 68888]",14.11050788217052,средний
256671514,высокие расходы,255267.875,"[3450, 68888]",99.25961495929543,высокий
256671514,высокие расходы,130564.375,"[3450, 68888]",1.9176597597964837,средний
256671514,высокие расходы,106444.875,"[3450, 68888]",16.909713076044653,средний
256786095,высокие расходы,260253.0,"[7294, 202717]",64.17930995838852,высокий
256786095,высокие расходы,412046.5,"[7294, 202717]",159.93711612532022,высокий
256844733,высокие расходы,477994.0,"[11274, 463808]",73.46682455668382,высокий
256848247,высокие расходы,126970.625,"[6396, 108133]",116.5019013700481,высокий
257073621,высокие расходы,126233.41666666667,"[4484, 120286]",109.21338818558289,высокий
257271249,высокие расходы,75903.0,"[2417, 73326]",114.41995887359231,высокий
257273056,высокие расходы,114687.0,"[1621, 109695]",136.223265632566,высокий
257274771,высокие расходы,12155.5,"[890, 10868]",46.33007385168769,высокий
257274771,высокие расходы,11816.75,"[890, 10868]",42.252476474378504,высокий
257274771,низкие расходы,884.0,"[890, 10868]",89.34708877071989,высокий
257345397,высокие расходы,70897.0,"[3676, 49410]",19.14365393701901,средний
257345397,высокие расходы,55912.72727272727,"[3676, 49410]",6.037324430721882,средний
257345397,высокие расходы,60080.1,"[3676, 49410]",0.9659198645297872,средний
257345397,высокие расходы,56414.63636363636,"[3676, 49410]",5.193869283395918,средний
257345397,высокие расходы,56407.4,"[3676, 49410]",5.206029948081138,средний
257345397,высокие расходы,60266.7,"[3676, 49410]",1.2795000194657173,средний
257349659,высокие расходы,129726.33333333333,"[3943, 98069]",81.95151085880455,высокий
257380745,высокие расходы,70755.0,"[5211, 54689]",174.14251360587267,высокий
257444036,высокие расходы,67703.3,"[3772, 62109]",78.52452335053577,высокий
257842780,высокие расходы,57632.555555555555,"[3169, 53134]",85.12448252918968,высокий
257883587,высокие расходы,168942.44444444444,"[14224, 113849]",117.04443821551571,высокий
257892007,высокие расходы,63010.25,"[4500, 55748]",43.95593932083957,высокий
257894612,высокие расходы,8181.0,"[1623, 5132]",125.16511741682976,высокий
257903713,высокие расходы,59863.8,"[2223, 26130]",130.72862518768537,высокий
257903713,высокие расходы,26199.222222222223,"[2223, 26130]",0.979895580460911,средний
257975977,высокие расходы,54492.6,"[3353, 45340]",89.0262066185938,высокий
257996355,высокие расходы,34620.625,"[3966, 34190]",2.628970770540702,средний
257996355,высокие расходы,35625.6,"[3966, 34190]",0.19745491282556726,средний
257996355,высокие расходы,36486.125,"[3966, 34190]",2.6176245301581047,средний
257996355,высокие расходы,41885.625,"[3966, 34190]",17.80336096871249,средний
258000807,высокие расходы,369504.6,"[7650, 115060]",139.46202082514964,высокий
258000807,высокие расходы,287141.28571428574,"[7650, 115060]",86.0856019543286,высокий
258001091,высокие расходы,102749.6,"[1367, 35188]",251.9757147029162,высокий
258299959,высокие расходы,68817.25,"[1187, 27804]",175.98828550131998,высокий
258299959,высокие расходы,42924.4,"[1187, 27804]",72.14775950359622,высокий
258311485,высокие расходы,135533.25,"[2799, 93534]",144.7829399605571,высокий
258472365,высокие расходы,39803.0,"[1179, 28945]",88.77611940298506,высокий
258492298,высокие расходы,148195.83333333334,"[2538, 90459]",116.52437030776733,высокий
258492298,высокие расходы,115577.11111111111,"[2538, 90459]",68.86648092814285,высокий
258649305,высокие расходы,268800.44444444444,"[1908, 47758]",257.30183328145597,высокий
258649305,высокие расходы,67408.66666666667,"[1908, 47758]",10.396324206249425,средний
258748226,высокие расходы,53699.5,"[2533, 41119]",91.52499202575447,высокий
258846834,высокие расходы,20090.14285714286,"[954, 18418]",38.287608491042846,высокий
258852553,высокие расходы,36386.375,"[1139, 33718]",76.08012566234422,высокий
258855258,высокие расходы,84939.42857142857,"[7097, 74597]",45.55204894187079,высокий
258855258,высокие расходы,104639.55555555556,"[7097, 74597]",79.30975296079339,высокий
258973169,высокие расходы,101942.5,"[7175, 85868]",67.5899935467499,высокий
259322455,высокие расходы,41574.0,"[4539, 30068]",89.20987577703997,высокий
259458662,высокие расходы,39482.0,"[2228, 32101]",38.74396227861689,высокий
259458662,высокие расходы,41752.625,"[2228, 32101]",46.72297880088937,высокий
259458662,высокие расходы,35673.125,"[2228, 32101]",25.359507973625707,средний
259546312,высокие расходы,171700.1,"[5594, 150453]",91.3845786110867,высокий
259549215,высокие расходы,54308.375,"[1200, 47184]",34.119115466036284,высокий
259549215,высокие расходы,50916.666666666664,"[1200, 47184]",25.743159720173793,средний
259644569,высокие расходы,64091.72727272727,"[821, 50612]",95.93161310613408,высокий
259645082,низкие расходы,99.0,"[212, 3389]",93.99656946826758,высокий
259645082,высокие расходы,3924.0,"[212, 3389]",135.63464837049742,высокий
259788179,высокие расходы,37186.22222222222,"[3085, 34825]",65.8653036060842,высокий
259788340,высокие расходы,60002.11111111111,"[2700, 57633]",102.28700369734793,высокий
259991447,высокие расходы,346132.77777777775,"[9816, 207091]",101.09202396557149,высокий
259991447,высокие расходы,354662.5,"[9816, 207091]",106.04750423260283,высокий
259994166,высокие расходы,193180.25,"[2318, 77380]",218.62299183539378,высокий
260096102,высокие расходы,55728.0,"[3513, 51024]",91.61394581213038,высокий
260192600,высокие расходы,126745.33333333333,"[3289, 116472]",91.59821765887308,высокий
260426774,высокие расходы,41486.2,"[2305, 40368]",71.87149160055512,высокий
260459662,высокие расходы,83348.5,"[4728, 82972]",81.74711596015275,высокий
260542444,высокие расходы,62563.5,"[1672, 61523]",125.58235489003951,высокий
260620835,высокие расходы,67698.77777777778,"[2820, 66991]",12.664316574959939,средний
260630990,высокие расходы,82078.0,"[1620, 68256]",155.6202166955606,высокий
260879347,высокие расходы,433792.0,"[4564, 181501]",206.8247445001492,высокий
261113316,высокие расходы,1274991.3,"[2955, 51746]",441.4440257220035,высокий
261168276,высокие расходы,65669.77777777778,"[1871, 26093]",147.9632107178895,высокий
261453729,высокие расходы,213478.0,"[2323, 147698]",175.8426443948379,высокий
261677084,высокие расходы,60017.25,"[832, 52076]",134.84400875474597,высокий
261690468,низкие расходы,594.0,"[883, 70705]",97.77906028552069,высокий
261781456,высокие расходы,63346.8,"[1508, 34694]",212.67616409281894,высокий
261784562,высокие расходы,1825286.6,"[2083, 78218]",613.2670307923569,высокий
261786818,высокие расходы,43758.375,"[1479, 23575]",63.35295893719807,высокий
261786818,высокие расходы,36199.125,"[1479, 23575]",35.134414800175676,высокий
261786818,высокие расходы,31844.125,"[1479, 23575]",18.87727821695213,средний
261786818,высокие расходы,31444.85714285714,"[1479, 23575]",17.38681849551414,средний
261927961,высокие расходы,43485.0,"[3155, 34245]",72.51728207722138,высокий
261927961,высокие расходы,42852.625,"[3155, 34245]",70.0085294613546,высокий
262467503,высокие расходы,8900.0,"[1568, 6927]",136.3724882712225,высокий
262467503,низкие расходы,1327.0,"[1568, 6927]",64.73400017703815,высокий
262519804,высокие расходы,376546.8333333333,"[1033, 55691]",53.01205560748849,высокий
262519804,высокие расходы,268138.85714285716,"[1033, 55691]",8.959943730195098,средний
262519804,высокие расходы,140354.5,"[1033, 55691]",42.965855411507654,высокий
262519804,высокие расходы,306478.1666666667,"[1033, 55691]",24.539309859801094,средний
262519804,высокие расходы,423412.71428571426,"[1033, 55691]",72.0562357821533,высокий
262519804,высокие расходы,97755.2,"[1033, 55691]",60.27628952750996,высокий
262565415,низкие расходы,2760.8,"[3403, 54284]",87.46546326620079,высокий
262565641,высокие расходы,62702.90909090909,"[3717, 55440]",67.79718256519538,высокий
262568327,высокие расходы,51301.5,"[3000, 34200]",140.88112180337453,высокий
262633558,высокие расходы,60605.857142857145,"[6906, 46834]",122.0977765811851,высокий
262948985,высокие расходы,106714.66666666667,"[2790, 97816]",135.73168985976724,высокий
262950706,высокие расходы,167245.0,"[5528, 89727]",161.13700757516614,высокий
262950706,высокие расходы,98850.5,"[5528, 89727]",54.34620202765109,высокий
262971728,высокие расходы,156115.25,"[4487, 128983]",115.50317952587793,высокий
263047766,высокие расходы,128309.1,"[3972, 109121]",40.99057339244011,высокий
263047766,высокие расходы,170684.27272727274,"[3972, 109121]",87.55354778355876,высокий
263123871,высокие расходы,27000.0,"[3305, 18271]",159.23863472708945,высокий
263123871,низкие расходы,1296.0,"[3305, 18271]",87.54740530939465,высокий
263238028,высокие расходы,131305.5,"[1527, 61169]",191.05185905574916,высокий
263323064,высокие расходы,120708.4,"[7330, 106934]",114.95002278278143,высокий
264589419,высокие расходы,377854.14285714284,"[4896, 212621]",125.62687206196811,высокий
264635810,высокие расходы,216588.9,"[9354, 101489]",164.79454848138212,высокий
264710595,низкие расходы,1451.0,"[1487, 50788]",94.76555266974184,высокий
264927701,высокие расходы,319390.4285714286,"[1697, 115934]",308.7806481526198,высокий
265029338,высокие расходы,105748.85714285714,"[1504, 94682]",85.17867570925117,высокий
265260505,высокие расходы,17076.0,"[1209, 13768]",165.80091521308276,высокий
265270341,высокие расходы,30916.0,"[4488, 29400]",59.143890221089514,высокий
265429459,высокие расходы,65889.5,"[5245, 59575]",88.17475817033353,высокий
265536326,высокие расходы,54882.833333333336,"[1140, 51707]",17.77158029209089,средний
265536326,высокие расходы,150220.375,"[1140, 51707]",222.35009205626662,высокий
265549631,высокие расходы,167641.0,"[4495, 77332]",171.41637707958435,высокий
265623438,высокие расходы,140575.44444444444,"[948, 31529]",234.68143617261325,высокий
265646625,высокие расходы,91631.75,"[4289, 69286]",102.81571835512379,высокий
265650444,высокие расходы,157271.75,"[1174, 50580]",416.9929846050061,высокий
265651190,высокие расходы,72078.28571428571,"[2610, 61209]",114.97156973294969,высокий
265671515,высокие расходы,78943.9,"[4126, 75064]",20.224268483891795,средний
265671515,высокие расходы,138586.75,"[4126, 75064]",111.05366989607278,высокий
265746762,высокие расходы,158906.0,"[9240, 113294]",76.6972742300954,высокий
265758305,высокие расходы,56443.166666666664,"[4139, 54755]",50.45166263047739,высокий
265758305,высокие расходы,54903.77777777778,"[4139, 54755]",46.348428736779205,высокий
265852825,высокие расходы,268034.2,"[3184, 140267]",129.8663839530018,высокий
265852825,высокие расходы,155150.8,"[3184, 140267]",33.05783430608867,высокий
265870968,низкие расходы,2908.0,"[3741, 14126]",78.86116238173442,высокий
265870968,высокие расходы,38466.0,"[3741, 14126]",179.52824567267865,высокий
265875129,высокие расходы,54266.5,"[3699, 45533]",101.57905293969065,высокий
265968077,высокие расходы,170959.11111111112,"[3775, 151568]",75.74212609359795,высокий
266059984,высокие расходы,84968.11111111111,"[2543, 59150]",72.00666856816541,высокий
266093739,высокие расходы,77411.83333333333,"[3330, 77361]",61.11083031560752,высокий
266093739,высокие расходы,121759.33333333333,"[3330, 77361]",153.40641284074533,высокий
266094601,высокие расходы,23035.375,"[1609, 20711]",51.509111319381226,высокий
266324629,высокие расходы,52483.166666666664,"[654, 34491]",100.15911623748362,высокий
266324629,низкие расходы,303.0,"[654, 34491]",98.84063375298211,высокий
266381168,высокие расходы,84903.1,"[2698, 68008]",96.26493073525806,высокий
266397489,высокие расходы,113104.2,"[2260, 76842]",159.24882311400813,высокий
266397687,высокие расходы,53513.5,"[2310, 51520]",93.43235733536986,высокий
266400606,высокие расходы,171114.57142857142,"[5370, 106189]",153.49738858122083,высокий
266513900,высокие расходы,21732.0,"[3600, 19749]",37.69920529082011,высокий
266513900,высокие расходы,28190.875,"[3600, 19749]",78.62231551825055,высокий
266667524,высокие расходы,355661.3333333333,"[7798, 156044]",225.32535774442746,высокий
266729121,высокие расходы,193955.85714285713,"[2909, 117654]",184.98472956498728,высокий
266843362,высокие расходы,46015.71428571428,"[2030, 45859]",63.63582126722196,высокий
266921542,высокие расходы,226747.6,"[3012, 105704]",188.23156291749348,высокий
267008361,высокие расходы,85508.83333333333,"[4095, 61540]",136.2270300659867,высокий
267126321,высокие расходы,79130.25,"[4104, 59313]",95.58435866991275,высокий
267130569,высокие расходы,61841.230769230766,"[1388, 54602]",36.926049775974285,высокий
267130569,высокие расходы,61267.375,"[1388, 54602]",35.6554648917528,высокий
267134850,высокие расходы,16941.75,"[597, 15296]",111.16288423843459,высокий
267169406,высокие расходы,87116.33333333333,"[1328, 81763]",74.6211031679774,высокий
267268149,высокие расходы,110790.66666666667,"[3931, 47668]",139.65294772552156,высокий
267518138,высокие расходы,64198.88888888889,"[5189, 61626]",43.87584885833803,высокий
267656309,высокие расходы,73770.6,"[4455, 32147]",175.85637737725398,высокий
267750421,высокие расходы,80770.36363636363,"[3871, 44868]",76.36190623523675,высокий
267750421,высокие расходы,51022.72727272727,"[3871, 44868]",11.408813717164849,средний
267758050,высокие расходы,179784.27272727274,"[10860, 111966]",112.59457531712852,высокий
267760556,высокие расходы,35309.22222222222,"[1044, 32298]",26.708330731563496,средний
267760556,высокие расходы,84538.375,"[1044, 32298]",75.47416931182336,высокий
267760556,высокие расходы,97066.8,"[1044, 32298]",101.47879697390958,высокий
267760556,высокие расходы,36004.09090909091,"[1044, 32298]",25.266026413497727,средний
267765384,высокие расходы,72316.125,"[2196, 41791]",125.5099685453584,высокий
267829995,высокие расходы,141633.33333333334,"[4228, 98828]",171.43707024025602,высокий
267937970,высокие расходы,45145.583333333336,"[858, 26259]",15.634696488202465,средний
267937970,высокие расходы,69337.0,"[858, 26259]",29.571741270218315,средний
267937970,высокие расходы,61658.57142857143,"[858, 26259]",15.223081657610582,средний
267937970,высокие расходы,63074.875,"[858, 26259]",17.869724478534597,средний
267937970,высокие расходы,40437.88888888889,"[858, 26259]",24.43195292096372,средний
267937970,высокие расходы,50597.666666666664,"[858, 26259]",5.446402463997334,средний
267994396,высокие расходы,60518.875,"[3308, 47481]",95.17175722533257,высокий
268209782,высокие расходы,78063.77777777778,"[3650, 64283]",104.88268716245368,высокий
268218302,высокие расходы,64135.25,"[1293, 49837]",132.77484271370346,высокий
268464841,высокие расходы,63750.0,"[1500, 34348]",108.64306077554295,высокий
268464841,высокие расходы,45962.11111111111,"[1500, 34348]",50.427196200664916,высокий
268649040,высокие расходы,81306.85714285714,"[2280, 78411]",101.63428270112999,высокий
268774146,высокие расходы,70991.25,"[5594, 63428]",49.82839083097882,высокий
269002738,высокие расходы,319750.5,"[5512, 215814]",180.88311613857283,высокий
269233405,высокие расходы,80402.16666666667,"[1003, 50413]",156.11764228921464,высокий
269377808,высокие расходы,145911.5,"[5681, 110174]",115.27685566325854,высокий
269452422,высокие расходы,122947.4,"[2100, 103459]",152.07503917443236,высокий
269457079,высокие расходы,52909.375,"[1301, 35470]",98.49330357142857,высокий
269550004,высокие расходы,70101.5,"[14473, 59122]",87.60860132013326,высокий
269652024,высокие расходы,95896.88888888889,"[1762, 49042]",175.83710273057454,высокий
269789015,высокие расходы,94497.6,"[5100, 74276]",132.04645909046263,высокий
